,Inflow rate,Stenosis amplitude,Stenosis width
2655,0.900000,0.442857,0.100000
2656,0.900000,0.442857,0.114286
2657,0.900000,0.442857,0.128571
2658,0.900000,0.442857,0.142857
2659,0.900000,0.442857,0.157143
2660,0.900000,0.442857,0.171429
2661,0.900000,0.442857,0.185714
2662,0.900000,0.442857,0.200000
2663,0.900000,0.442857,0.214286
2664,0.900000,0.442857,0.228571
2665,0.900000,0.442857,0.243057
2666,0.900000,0.442857,0.257143
2667,0.900000,0.442857,0.271429
2668,0.900000,0.442857,0.285714
2669,0.900000,0.442857,0.300000
2670,0.900000,0.471429,0.100000
2671,0.900000,0.471429,0.114286
2672,0.900000,0.471429,0.128571
2673,0.900000,0.471429,0.142857
2674,0.900000,0.471429,0.157143
2675,0.900000,0.471429,0.171429
2676,0.900000,0.471429,0.185714
2677,0.900000,0.471429,0.200000
2678,0.900000,0.471429,0.214286
2679,0.900000,0.471429,0.228571
2680,0.900000,0.471429,0.243057
2681,0.900000,0.471429,0.257143
2682,0.900000,0.471429,0.271429
2683,0.900000,0.471429,0.285714
2684,0.900000,0.471429,0.300000
2685,0.900000,0.500000,0.100000
2686,0.900000,0.500000,0.114286
2687,0.900000,0.500000,0.128571
2688,0.900000,0.500000,0.142857
2689,0.900000,0.500000,0.157143
2690,0.900000,0.500000,0.171429
2691,0.900000,0.500000,0.185714
2692,0.900000,0.500000,0.200000
2693,0.900000,0.500000,0.214286
2694,0.900000,0.500000,0.228571
2695,0.900000,0.500000,0.243057
2696,0.900000,0.500000,0.257143
2697,0.900000,0.500000,0.271429
2698,0.900000,0.500000,0.285714
2699,0.900000,0.500000,0.300000
2700,1.000000,0.100000,0.100000
2701,1.000000,0.100000,0.114286
2702,1.000000,0.100000,0.128571
2703,1.000000,0.100000,0.142857
2704,1.000000,0.100000,0.157143
2705,1.000000,0.100000,0.171429
2706,1.000000,0.100000,0.185714
2707,1.000000,0.100000,0.200000
2708,1.000000,0.100000,0.214286
2709,1.000000,0.100000,0.228571
2710,1.000000,0.100000,0.243057
2711,1.000000,0.100000,0.257143
2712,1.000000,0.100000,0.271429
2713,1.000000,0.100000,0.285714
2714,1.000000,0.100000,0.300000
2715,1.000000,0.128571,0.100000
2716,1.000000,0.128571,0.114286
2717,1.000000,0.128571,0.128571
2718,1.000000,0.128571,0.142857
2719,1.000000,0.128571,0.157143
2720,1.000000,0.128571,0.171429
2721,1.000000,0.128571,0.185714
2722,1.000000,0.128571,0.200000
2723,1.000000,0.128571,0.214286
2724,1.000000,0.128571,0.228571
2725,1.000000,0.128571,0.243057
2726,1.000000,0.128571,0.257143
2727,1.000000,0.128571,0.271429
2728,1.000000,0.128571,0.285714
2729,1.000000,0.128571,0.300000
2730,1.000000,0.157143,0.100000
2731,1.000000,0.157143,0.114286
2732,1.000000,0.157143,0.128571
2733,1.000000,0.157143,0.142857
2734,1.000000,0.157143,0.157143
2735,1.000000,0.157143,0.171429
2736,1.000000,0.157143,0.185714
2737,1.000000,0.157143,0.200000
2738,1.000000,0.157143,0.214286
2739,1.000000,0.157143,0.228571
2740,1.000000,0.157143,0.243057
2741,1.000000,0.157143,0.257143
2742,1.000000,0.157143,0.271429
2743,1.000000,0.157143,0.285714
2744,1.000000,0.157143,0.300000
2745,1.000000,0.185714,0.100000
2746,1.000000,0.185714,0.114286
2747,1.000000,0.185714,0.128571
2748,1.000000,0.185714,0.142857
2749,1.000000,0.185714,0.157143
2750,1.000000,0.185714,0.171429
2751,1.000000,0.185714,0.185714
2752,1.000000,0.185714,0.200000
2753,1.000000,0.185714,0.214286
2754,1.000000,0.185714,0.228571
2755,1.000000,0.185714,0.243057
2756,1.000000,0.185714,0.257143
2757,1.000000,0.185714,0.271429
2758,1.000000,0.185714,0.285714
2759,1.000000,0.185714,0.300000
2760,1.000000,0.214286,0.100000
2761,1.000000,0.214286,0.114286
2762,1.000000,0.214286,0.128571
2763,1.000000,0.214286,0.142857
2764,1.000000,0.214286,0.157143
2765,1.000000,0.214286,0.171429
2766,1.000000,0.214286,0.185714
2767,1.000000,0.214286,0.200000
2768,1.000000,0.214286,0.214286
2769,1.000000,0.214286,0.228571
2770,1.000000,0.214286,0.243057
2771,1.000000,0.214286,0.257143
2772,1.000000,0.214286,0.271429
2773,1.000000,0.214286,0.285714
2774,1.000000,0.214286,0.300000
2775,1.000000,0.242857,0.100000
2776,1.000000,0.242857,0.114286
2777,1.000000,0.242857,0.128571
2778,1.000000,0.242857,0.142857
2779,1.000000,0.242857,0.157143
2780,1.000000,0.242857,0.171429
2781,1.000000,0.242857,0.185714
2782,1.000000,0.242857,0.200000
2783,1.000000,0.242857,0.214286
2784,1.000000,0.242857,0.228571
2785,1.000000,0.242857,0.243057
2786,1.000000,0.242857,0.257143
2787,1.000000,0.242857,0.271429
2788,1.000000,0.242857,0.285714
2789,1.000000,0.242857,0.300000
2790,1.000000,0.271429,0.100000
2791,1.000000,0.271429,0.114286
2792,1.000000,0.271429,0.128571
2793,1.000000,0.271429,0.142857
2794,1.000000,0.271429,0.157143
2795,1.000000,0.271429,0.171429
2796,1.000000,0.271429,0.185714
2797,1.000000,0.271429,0.200000
2798,1.000000,0.271429,0.214286
2799,1.000000,0.271429,0.228571
2800,1.000000,0.271429,0.243057
2801,1.000000,0.271429,0.257143
2802,1.000000,0.271429,0.271429
2803,1.000000,0.271429,0.285714
2804,1.000000,0.271429,0.300000
2805,1.000000,0.300000,0.100000
2806,1.000000,0.300000,0.114286
2807,1.000000,0.300000,0.128571
2808,1.000000,0.300000,0.142857
2809,1.000000,0.300000,0.157143
2810,1.000000,0.300000,0.171429
2811,1.000000,0.300000,0.185714
2812,1.000000,0.300000,0.200000
2813,1.000000,0.300000,0.214286
2814,1.000000,0.300000,0.228571
2815,1.000000,0.300000,0.243057
2816,1.000000,0.300000,0.257143
2817,1.000000,0.300000,0.271429
2818,1.000000,0.300000,0.285714
2819,1.000000,0.300000,0.300000
2820,1.000000,0.328571,0.100000
2821,1.000000,0.328571,0.114286
2822,1.000000,0.328571,0.128571
2823,1.000000,0.328571,0.142857
2824,1.000000,0.328571,0.157143
2825,1.000000,0.328571,0.171429
2826,1.000000,0.328571,0.185714
2827,1.000000,0.328571,0.200000
2828,1.000000,0.328571,0.214286
2829,1.000000,0.328571,0.228571
2830,1.000000,0.328571,0.243057
2831,1.000000,0.328571,0.257143
2832,1.000000,0.328571,0.271429
2833,1.000000,0.328571,0.285714
2834,1.000000,0.328571,0.300000
2835,1.000000,0.357143,0.100000
2836,1.000000,0.357143,0.114286
2837,1.000000,0.357143,0.128571
2838,1.000000,0.357143,0.142857
2839,1.000000,0.357143,0.157143
2840,1.000000,0.357143,0.171429
2841,1.000000,0.357143,0.185714
2842,1.000000,0.357143,0.200000
2843,1.000000,0.357143,0.214286
2844,1.000000,0.357143,0.228571
2845,1.000000,0.357143,0.243057
2846,1.000000,0.357143,0.257143
2847,1.000000,0.357143,0.271429
2848,1.000000,0.357143,0.285714
2849,1.000000,0.357143,0.300000
2850,1.000000,0.385714,0.100000
2851,1.000000,0.385714,0.114286
2852,1.000000,0.385714,0.128571
2853,1.000000,0.385714,0.142857
2854,1.000000,0.385714,0.157143
2855,1.000000,0.385714,0.171429
2856,1.000000,0.385714,0.185714
2857,1.000000,0.385714,0.200000
2858,1.000000,0.385714,0.214286
2859,1.000000,0.385714,0.228571
2860,1.000000,0.385714,0.243057
2861,1.000000,0.385714,0.257143
2862,1.000000,0.385714,0.271429
2863,1.000000,0.385714,0.285714
2864,1.000000,0.385714,0.300000
2865,1.000000,0.414286,0.100000
2866,1.000000,0.414286,0.114286
2867,1.000000,0.414286,0.128571
2868,1.000000,0.414286,0.142857
2869,1.000000,0.414286,0.157143
2870,1.000000,0.414286,0.171429
2871,1.000000,0.414286,0.185714
2872,1.000000,0.414286,0.200000
2873,1.000000,0.414286,0.214286
2874,1.000000,0.414286,0.228571
2875,1.000000,0.414286,0.243057
2876,1.000000,0.414286,0.257143
2877,1.000000,0.414286,0.271429
2878,1.000000,0.414286,0.285714
2879,1.000000,0.414286,0.300000
2880,1.000000,0.442857,0.100000
2881,1.000000,0.442857,0.114286
2882,1.000000,0.442857,0.128571
2883,1.000000,0.442857,0.142857
2884,1.000000,0.442857,0.157143
2885,1.000000,0.442857,0.171429
2886,1.000000,0.442857,0.185714
2887,1.000000,0.442857,0.200000
2888,1.000000,0.442857,0.214286
2889,1.000000,0.442857,0.228571
2890,1.000000,0.442857,0.243057
2891,1.000000,0.442857,0.257143
2892,1.000000,0.442857,0.271429
2893,1.000000,0.442857,0.285714
2894,1.000000,0.442857,0.300000
2895,1.000000,0.471429,0.100000
2896,1.000000,0.471429,0.114286
2897,1.000000,0.471429,0.128571
2898,1.000000,0.471429,0.142857
2899,1.000000,0.471429,0.157143
2900,1.000000,0.471429,0.171429
2901,1.000000,0.471429,0.185714
2902,1.000000,0.471429,0.200000
2903,1.000000,0.471429,0.214286
2904,1.000000,0.471429,0.228571
2905,1.000000,0.471429,0.243057
2906,1.000000,0.471429,0.257143
2907,1.000000,0.471429,0.271429
2908,1.000000,0.471429,0.285714
2909,1.000000,0.471429,0.300000
2910,1.000000,0.500000,0.100000
2911,1.000000,0.500000,0.114286
2912,1.000000,0.500000,0.128571
2913,1.000000,0.500000,0.142857
2914,1.000000,0.500000,0.157143
2915,1.000000,0.500000,0.171429
2916,1.000000,0.500000,0.185714
2917,1.000000,0.500000,0.200000
2918,1.000000,0.500000,0.214286
2919,1.000000,0.500000,0.228571
2920,1.000000,0.500000,0.243057
2921,1.000000,0.500000,0.257143
2922,1.000000,0.500000,0.271429
2923,1.000000,0.500000,0.285714
2924,1.000000,0.500000,0.300000
2925,1.100000,0.100000,0.100000
2926,1.100000,0.100000,0.114286
2927,1.100000,0.100000,0.128571
2928,1.100000,0.100000,0.142857
2929,1.100000,0.100000,0.157143
2930,1.100000,0.100000,0.171429
2931,1.100000,0.100000,0.185714
2932,1.100000,0.100000,0.200000
2933,1.100000,0.100000,0.214286
2934,1.100000,0.100000,0.228571
2935,1.100000,0.100000,0.243057
2936,1.100000,0.100000,0.257143
2937,1.100000,0.100000,0.271429
2938,1.100000,0.100000,0.285714
2939,1.100000,0.100000,0.300000
2940,1.100000,0.128571,0.100000
2941,1.100000,0.128571,0.114286
2942,1.100000,0.128571,0.128571
2943,1.100000,0.128571,0.142857
2944,1.100000,0.128571,0.157143
2945,1.100000,0.128571,0.171429
2946,1.100000,0.128571,0.185714
2947,1.100000,0.128571,0.200000
2948,1.100000,0.128571,0.214286
2949,1.100000,0.128571,0.228571
2950,1.100000,0.128571,0.243057
2951,1.100000,0.128571,0.257143
2952,1.100000,0.128571,0.271429
2953,1.100000,0.128571,0.285714
2954,1.100000,0.128571,0.300000
2955,1.100000,0.157143,0.100000
2956,1.100000,0.157143,0.114286
2957,1.100000,0.157143,0.128571
2958,1.100000,0.157143,0.142857
2959,1.100000,0.157143,0.157143
2960,1.100000,0.157143,0.171429
2961,1.100000,0.157143,0.185714
2962,1.100000,0.157143,0.200000
2963,1.100000,0.157143,0.214286
2964,1.100000,0.157143,0.228571
2965,1.100000,0.157143,0.243057
2966,1.100000,0.157143,0.257143
2967,1.100000,0.157143,0.271429
2968,1.100000,0.157143,0.285714
2969,1.100000,0.157143,0.300000
2970,1.100000,0.185714,0.100000
2971,1.100000,0.185714,0.114286
2972,1.100000,0.185714,0.128571
2973,1.100000,0.185714,0.142857
2974,1.100000,0.185714,0.157143
2975,1.100000,0.185714,0.171429
2976,1.100000,0.185714,0.185714
2977,1.100000,0.185714,0.200000
2978,1.100000,0.185714,0.214286
2979,1.100000,0.185714,0.228571
2980,1.100000,0.185714,0.243057
2981,1.100000,0.185714,0.257143
2982,1.100000,0.185714,0.271429
2983,1.100000,0.185714,0.285714
2984,1.100000,0.185714,0.300000
2985,1.100000,0.214286,0.100000
2986,1.100000,0.214286,0.114286
2987,1.100000,0.214286,0.128571
2988,1.100000,0.214286,0.142857
2989,1.100000,0.214286,0.157143
2990,1.100000,0.214286,0.171429
2991,1.100000,0.214286,0.185714
2992,1.100000,0.214286,0.200000
2993,1.100000,0.214286,0.214286
2994,1.100000,0.214286,0.228571
2995,1.100000,0.214286,0.243057
2996,1.100000,0.214286,0.257143
2997,1.100000,0.214286,0.271429
2998,1.100000,0.214286,0.285714
2999,1.100000,0.214286,0.300000
3000,1.100000,0.242857,0.100000
3001,1.100000,0.242857,0.114286
3002,1.100000,0.242857,0.128571
3003,1.100000,0.242857,0.142857
3004,1.100000,0.242857,0.157143
3005,1.100000,0.242857,0.171429
3006,1.100000,0.242857,0.185714
3007,1.100000,0.242857,0.200000
3008,1.100000,0.242857,0.214286
3009,1.100000,0.242857,0.228571
3010,1.100000,0.242857,0.243057
3011,1.100000,0.242857,0.257143
3012,1.100000,0.242857,0.271429
3013,1.100000,0.242857,0.285714
3014,1.100000,0.242857,0.300000
3015,1.100000,0.271429,0.100000
3016,1.100000,0.271429,0.114286
3017,1.100000,0.271429,0.128571
3018,1.100000,0.271429,0.142857
3019,1.100000,0.271429,0.157143
3020,1.100000,0.271429,0.171429
3021,1.100000,0.271429,0.185714
3022,1.100000,0.271429,0.200000
3023,1.100000,0.271429,0.214286
3024,1.100000,0.271429,0.228571
3025,1.100000,0.271429,0.243057
3026,1.100000,0.271429,0.257143
3027,1.100000,0.271429,0.271429
3028,1.100000,0.271429,0.285714
3029,1.100000,0.271429,0.300000
3030,1.100000,0.300000,0.100000
3031,1.100000,0.300000,0.114286
3032,1.100000,0.300000,0.128571
3033,1.100000,0.300000,0.142857
3034,1.100000,0.300000,0.157143
3035,1.100000,0.300000,0.171429
3036,1.100000,0.300000,0.185714
3037,1.100000,0.300000,0.200000
3038,1.100000,0.300000,0.214286
3039,1.100000,0.300000,0.228571
3040,1.100000,0.300000,0.243057
3041,1.100000,0.300000,0.257143
3042,1.100000,0.300000,0.271429
3043,1.100000,0.300000,0.285714
3044,1.100000,0.300000,0.300000
3045,1.100000,0.328571,0.100000
3046,1.100000,0.328571,0.114286
3047,1.100000,0.328571,0.128571
3048,1.100000,0.328571,0.142857
3049,1.100000,0.328571,0.157143
3050,1.100000,0.328571,0.171429
3051,1.100000,0.328571,0.185714
3052,1.100000,0.328571,0.200000
3053,1.100000,0.328571,0.214286
3054,1.100000,0.328571,0.228571
3055,1.100000,0.328571,0.243057
3056,1.100000,0.328571,0.257143
3057,1.100000,0.328571,0.271429
3058,1.100000,0.328571,0.285714
3059,1.100000,0.328571,0.300000
3060,1.100000,0.357143,0.100000
3061,1.100000,0.357143,0.114286
3062,1.100000,0.357143,0.128571
3063,1.100000,0.357143,0.142857
3064,1.100000,0.357143,0.157143
3065,1.100000,0.357143,0.171429
3066,1.100000,0.357143,0.185714
3067,1.100000,0.357143,0.200000
3068,1.100000,0.357143,0.214286
3069,1.100000,0.357143,0.228571
3070,1.100000,0.357143,0.243057
3071,1.100000,0.357143,0.257143
3072,1.100000,0.357143,0.271429
3073,1.100000,0.357143,0.285714
3074,1.100000,0.357143,0.300000
3075,1.100000,0.385714,0.100000
3076,1.100000,0.385714,0.114286
3077,1.100000,0.385714,0.128571
3078,1.100000,0.385714,0.142857
3079,1.100000,0.385714,0.157143
3080,1.100000,0.385714,0.171429
3081,1.100000,0.385714,0.185714
3082,1.100000,0.385714,0.200000
3083,1.100000,0.385714,0.214286
3084,1.100000,0.385714,0.228571
3085,1.100000,0.385714,0.243057
3086,1.100000,0.385714,0.257143
3087,1.100000,0.385714,0.271429
3088,1.100000,0.385714,0.285714
3089,1.100000,0.385714,0.300000
3090,1.100000,0.414286,0.100000
3091,1.100000,0.414286,0.114286
3092,1.100000,0.414286,0.128571
3093,1.100000,0.414286,0.142857
3094,1.100000,0.414286,0.157143
3095,1.100000,0.414286,0.171429
3096,1.100000,0.414286,0.185714
3097,1.100000,0.414286,0.200000
3098,1.100000,0.414286,0.214286
3099,1.100000,0.414286,0.228571
3100,1.100000,0.414286,0.243057
3101,1.100000,0.414286,0.257143
3102,1.100000,0.414286,0.271429
3103,1.100000,0.414286,0.285714
3104,1.100000,0.414286,0.300000
3105,1.100000,0.442857,0.100000
3106,1.100000,0.442857,0.114286
3107,1.100000,0.442857,0.128571
3108,1.100000,0.442857,0.142857
3109,1.100000,0.442857,0.157143
3110,1.100000,0.442857,0.171429
3111,1.100000,0.442857,0.185714
3112,1.100000,0.442857,0.200000
3113,1.100000,0.442857,0.214286
3114,1.100000,0.442857,0.228571
3115,1.100000,0.442857,0.243057
3116,1.100000,0.442857,0.257143
3117,1.100000,0.442857,0.271429
3118,1.100000,0.442857,0.285714
3119,1.100000,0.442857,0.300000
3120,1.100000,0.471429,0.100000
3121,1.100000,0.471429,0.114286
3122,1.100000,0.471429,0.128571
3123,1.100000,0.471429,0.142857
3124,1.100000,0.471429,0.157143
3125,1.100000,0.471429,0.171429
3126,1.100000,0.471429,0.185714
3127,1.100000,0.471429,0.200000
3128,1.100000,0.471429,0.214286
3129,1.100000,0.471429,0.228571
3130,1.100000,0.471429,0.243057
3131,1.100000,0.471429,0.257143
3132,1.100000,0.471429,0.271429
3133,1.100000,0.471429,0.285714
3134,1.100000,0.471429,0.300000
3135,1.100000,0.500000,0.100000
3136,1.100000,0.500000,0.114286
3137,1.100000,0.500000,0.128571
3138,1.100000,0.500000,0.142857
3139,1.100000,0.500000,0.157143
3140,1.100000,0.500000,0.171429
3141,1.100000,0.500000,0.185714
3142,1.100000,0.500000,0.200000
3143,1.100000,0.500000,0.214286
3144,1.100000,0.500000,0.228571
3145,1.100000,0.500000,0.243057
3146,1.100000,0.500000,0.257143
3147,1.100000,0.500000,0.271429
3148,1.100000,0.500000,0.285714
3149,1.100000,0.500000,0.300000
3150,1.200000,0.100000,0.100000
3151,1.200000,0.100000,0.114286
3152,1.200000,0.100000,0.128571
3153,1.200000,0.100000,0.142857
3154,1.200000,0.100000,0.157143
3155,1.200000,0.100000,0.171429
3156,1.200000,0.100000,0.185714
3157,1.200000,0.100000,0.200000
3158,1.200000,0.100000,0.214286
3159,1.200000,0.100000,0.228571
3160,1.200000,0.100000,0.243057
3161,1.200000,0.100000,0.257143
3162,1.200000,0.100000,0.271429
3163,1.200000,0.100000,0.285714
3164,1.200000,0.100000,0.300000
3165,1.200000,0.128571,0.100000
3166,1.200000,0.128571,0.114286
3167,1.200000,0.128571,0.128571
3168,1.200000,0.128571,0.142857
3169,1.200000,0.128571,0.157143
3170,1.200000,0.128571,0.171429
3171,1.200000,0.128571,0.185714
3172,1.200000,0.128571,0.200000
3173,1.200000,0.128571,0.214286
3174,1.200000,0.128571,0.228571
3175,1.200000,0.128571,0.243057
3176,1.200000,0.128571,0.257143
3177,1.200000,0.128571,0.271429
3178,1.200000,0.128571,0.285714
3179,1.200000,0.128571,0.300000
3180,1.200000,0.157143,0.100000
3181,1.200000,0.157143,0.114286
3182,1.200000,0.157143,0.128571
3183,1.200000,0.157143,0.142857
3184,1.200000,0.157143,0.157143
3185,1.200000,0.157143,0.171429
3186,1.200000,0.157143,0.185714
3187,1.200000,0.157143,0.200000
3188,1.200000,0.157143,0.214286
3189,1.200000,0.157143,0.228571
3190,1.200000,0.157143,0.243057
3191,1.200000,0.157143,0.257143
3192,1.200000,0.157143,0.271429
3193,1.200000,0.157143,0.285714
3194,1.200000,0.157143,0.300000
3195,1.200000,0.185714,0.100000
3196,1.200000,0.185714,0.114286
3197,1.200000,0.185714,0.128571
3198,1.200000,0.185714,0.142857
3199,1.200000,0.185714,0.157143
3200,1.200000,0.185714,0.171429
3201,1.200000,0.185714,0.185714
3202,1.200000,0.185714,0.200000
3203,1.200000,0.185714,0.214286
3204,1.200000,0.185714,0.228571
3205,1.200000,0.185714,0.243057
3206,1.200000,0.185714,0.257143
3207,1.200000,0.185714,0.271429
3208,1.200000,0.185714,0.285714
3209,1.200000,0.185714,0.300000
3210,1.200000,0.214286,0.100000
3211,1.200000,0.214286,0.114286
3212,1.200000,0.214286,0.128571
3213,1.200000,0.214286,0.142857
3214,1.200000,0.214286,0.157143
3215,1.200000,0.214286,0.171429
3216,1.200000,0.214286,0.185714
3217,1.200000,0.214286,0.200000
3218,1.200000,0.214286,0.214286
3219,1.200000,0.214286,0.228571
3220,1.200000,0.214286,0.243057
3221,1.200000,0.214286,0.257143
3222,1.200000,0.214286,0.271429
3223,1.200000,0.214286,0.285714
3224,1.200000,0.214286,0.300000
3225,1.200000,0.242857,0.100000
3226,1.200000,0.242857,0.114286
3227,1.200000,0.242857,0.128571
3228,1.200000,0.242857,0.142857
3229,1.200000,0.242857,0.157143
3230,1.200000,0.242857,0.171429
3231,1.200000,0.242857,0.185714
3232,1.200000,0.242857,0.200000
3233,1.200000,0.242857,0.214286
3234,1.200000,0.242857,0.228571
3235,1.200000,0.242857,0.243057
3236,1.200000,0.242857,0.257143
3237,1.200000,0.242857,0.271429
3238,1.200000,0.242857,0.285714
3239,1.200000,0.242857,0.300000
3240,1.200000,0.271429,0.100000
3241,1.200000,0.271429,0.114286
3242,1.200000,0.271429,0.128571
3243,1.200000,0.271429,0.142857
3244,1.200000,0.271429,0.157143
3245,1.200000,0.271429,0.171429
3246,1.200000,0.271429,0.185714
3247,1.200000,0.271429,0.200000
3248,1.200000,0.271429,0.214286
3249,1.200000,0.271429,0.228571
3250,1.200000,0.271429,0.243057
3251,1.200000,0.271429,0.257143
3252,1.200000,0.271429,0.271429
3253,1.200000,0.271429,0.285714
3254,1.200000,0.271429,0.300000
3255,1.200000,0.300000,0.100000
3256,1.200000,0.300000,0.114286
3257,1.200000,0.300000,0.128571
3258,1.200000,0.300000,0.142857
3259,1.200000,0.300000,0.157143
3260,1.200000,0.300000,0.171429
3261,1.200000,0.300000,0.185714
3262,1.200000,0.300000,0.200000
3263,1.200000,0.300000,0.214286
3264,1.200000,0.300000,0.228571
3265,1.200000,0.300000,0.243057
3266,1.200000,0.300000,0.257143
3267,1.200000,0.300000,0.271429
3268,1.200000,0.300000,0.285714
3269,1.200000,0.300000,0.300000
3270,1.200000,0.328571,0.100000
3271,1.200000,0.328571,0.114286
3272,1.200000,0.328571,0.128571
3273,1.200000,0.328571,0.142857
3274,1.200000,0.328571,0.157143
3275,1.200000,0.328571,0.171429
3276,1.200000,0.328571,0.185714
3277,1.200000,0.328571,0.200000
3278,1.200000,0.328571,0.214286
3279,1.200000,0.328571,0.228571
3280,1.200000,0.328571,0.243057
3281,1.200000,0.328571,0.257143
3282,1.200000,0.328571,0.271429
3283,1.200000,0.328571,0.285714
3284,1.200000,0.328571,0.300000
3285,1.200000,0.357143,0.100000
